Gene	Median Rank	Full Ranks
IFI27	3439.0	[2971, 2610, 1856, 3819, 4027, 2157, 4479, 376, 1569, 3787, 5382, 4030, 1841, 3572, 4358, 2225, 3126, 2923, 4792, 2117, 4662, 3401, 2917, 2435, 4381, 3601, 1091, 2462, 2334, 4184, 2041, 5343, 4170, 2206, 4680, 4915, 2149, 3903, 3463, 5029, 2257, 4423, 1690, 1000, 5490, 4022, 4664, 4368, 1852, 2871, 4127, 1648, 3415, 4417, 3766, 2870, 2996, 4354, 3781, 1742, 5487, 1642, 4115, 3250, 2035, 2360, 1966, 4155, 1177, 5560, 3315, 3696, 2935, 4813, 4536, 4239, 3274, 2589, 4502, 3356, 4341, 4064, 5084, 3345, 4974, 3904, 2597, 3622, 4869, 4634, 2933, 4924, 2104, 4502, 5282, 2610, 2512, 1648, 2671, 2464]
CHGB	3451.0	[4197, 4206, 426, 5928, 322, 3834, 4016, 2205, 3122, 4655, 306, 341, 5143, 2193, 5765, 4822, 3458, 4065, 1509, 3460, 1416, 266, 531, 3405, 4438, 820, 5440, 5541, 4327, 5504, 2894, 803, 5733, 3611, 5855, 374, 1922, 6353, 3416, 1862, 5477, 1185, 479, 5579, 4764, 2441, 3379, 4113, 1988, 3269, 199, 4742, 6393, 4901, 3835, 226, 5846, 2500, 489, 4072, 4395, 5265, 1719, 347, 4249, 3868, 3283, 1256, 4865, 2590, 5627, 6223, 6183, 5378, 6070, 280, 5090, 3043, 3444, 4103, 2027, 2998, 924, 2894, 2916, 2138, 1466, 5649, 1941, 392, 3840, 1164, 4528, 3051, 3514, 6257, 5243, 4606, 3058, 372]
GLP2R	3464.0	[145, 5296, 1371, 762, 3816, 6474, 31, 4583, 432, 6303, 4320, 174, 1226, 4574, 5950, 5761, 5727, 6218, 5627, 5340, 3598, 6346, 2981, 6129, 6256, 4962, 6136, 663, 2426, 192, 1534, 1124, 248, 185, 4513, 5005, 483, 852, 1266, 1805, 5326, 745, 6338, 333, 64, 2520, 2906, 1592, 164, 3769, 477, 120, 636, 6427, 2346, 6352, 3272, 2112, 6058, 4182, 4348, 4222, 2829, 252, 84, 3798, 69, 6337, 6407, 210, 1891, 6376, 551, 1711, 2015, 6203, 1831, 6074, 1663, 5731, 3830, 6412, 3260, 4390, 4224, 4652, 5024, 6008, 5264, 6349, 2243, 2346, 6302, 6320, 2044, 5873, 2501, 3330, 3264, 6135]
MAFG	3502.5	[1051, 3869, 4521, 1789, 512, 2689, 5400, 2104, 3826, 1632, 6215, 5057, 2500, 5757, 4647, 5455, 2409, 2213, 1063, 5870, 1010, 826, 4306, 4964, 3320, 4644, 1953, 5708, 2970, 4530, 3693, 1640, 5623, 419, 3370, 4250, 2795, 5105, 2717, 3473, 4708, 869, 3138, 3245, 3973, 2099, 2788, 5420, 4926, 899, 5484, 3527, 4690, 4022, 4342, 1693, 4246, 1607, 612, 6071, 961, 5464, 1629, 1572, 4366, 4760, 5431, 1973, 3478, 2065, 1856, 5738, 5230, 1747, 1088, 5029, 5082, 5568, 2558, 937, 2942, 5029, 4816, 2954, 1290, 5013, 4130, 3890, 6354, 1285, 3302, 4707, 2090, 122, 6203, 5198, 1473, 2418, 3770, 5360]
TFF1	3505.5	[784, 6311, 2130, 5037, 4727, 3902, 3281, 503, 3899, 4871, 1382, 2539, 5375, 2252, 2467, 3453, 3136, 2045, 1899, 4790, 3694, 3243, 5496, 5068, 2956, 5752, 2140, 4294, 1035, 2487, 2212, 917, 1654, 1497, 5721, 5068, 5716, 4703, 3626, 909, 4294, 4033, 1874, 2168, 2480, 4610, 2057, 5435, 4056, 5919, 2005, 4379, 798, 4573, 4416, 2405, 1167, 3440, 6279, 5507, 3746, 6233, 4448, 4466, 2986, 2560, 3440, 6069, 2098, 1161, 5517, 6201, 1696, 729, 2021, 3987, 6021, 3461, 5271, 2970, 5988, 2590, 1624, 702, 4162, 5603, 3550, 5713, 4570, 1072, 4165, 4727, 689, 4278, 1874, 1316, 4198, 4603, 2562, 2699]
GPLD1	3521.5	[1370, 387, 2524, 2989, 1526, 4790, 4481, 3022, 5152, 5993, 974, 3050, 2697, 1472, 5056, 4165, 5666, 5713, 4999, 861, 671, 1571, 3946, 1465, 5977, 3658, 1861, 1415, 930, 4352, 5017, 5699, 3545, 3724, 4692, 4167, 3130, 2822, 5442, 6049, 1848, 1436, 2264, 1149, 4548, 3003, 426, 4265, 5271, 3351, 5063, 3498, 5343, 5598, 3331, 2507, 4876, 5194, 331, 4856, 248, 1011, 5452, 4482, 6056, 3129, 5244, 3312, 5171, 1274, 2306, 5426, 6080, 6074, 2753, 5215, 229, 5225, 5143, 2189, 5432, 3273, 3882, 2126, 6158, 2905, 2789, 382, 3219, 1749, 2500, 5404, 3195, 5788, 5470, 1425, 4880, 5741, 3136, 4984]
GSTT1	3535.5	[4802, 1004, 5703, 2631, 5346, 5886, 2474, 2623, 5639, 5901, 3791, 3666, 1924, 2230, 4117, 2092, 6250, 4646, 3427, 5393, 3393, 4803, 2921, 3619, 2910, 1311, 2920, 2466, 4766, 2356, 4647, 3094, 1424, 2659, 3929, 1519, 5390, 5056, 5404, 5783, 2320, 4952, 6068, 3523, 3118, 5512, 3629, 3966, 1228, 2445, 5325, 1174, 5884, 4177, 3750, 3548, 5007, 3274, 5173, 4021, 1549, 1748, 3649, 5572, 3239, 1977, 4167, 4000, 5342, 4751, 4927, 5950, 2838, 4323, 2026, 1345, 5394, 4332, 2956, 526, 916, 5126, 1864, 5025, 5789, 2875, 1570, 1791, 2334, 2844, 1028, 1826, 3450, 3322, 1255, 2345, 5942, 1049, 4315, 509]
UGT2B11	3565.0	[616, 205, 4584, 5319, 697, 1477, 6089, 1712, 4394, 4111, 2018, 345, 542, 5459, 114, 6325, 5770, 5404, 1023, 6298, 3611, 5223, 5915, 1131, 5730, 5565, 448, 5013, 663, 1135, 3933, 3519, 5825, 3951, 1366, 1072, 1183, 5478, 174, 4641, 5982, 3642, 119, 2298, 1252, 5345, 2251, 6145, 607, 5875, 308, 4381, 1447, 6249, 6328, 5120, 617, 234, 1077, 273, 6405, 5661, 153, 5133, 433, 2293, 5723, 6160, 5071, 6172, 4070, 6294, 121, 248, 6399, 130, 37, 5633, 6275, 5847, 59, 49, 1247, 3734, 2292, 5489, 2882, 1224, 3653, 370, 1896, 453, 518, 136, 165, 5507, 4964, 5678, 4698, 170]
GRIN2A	3565.0	[4102, 2449, 5860, 2010, 5994, 4748, 3187, 4766, 3218, 4937, 4514, 4130, 3285, 3188, 6024, 530, 270, 1975, 3683, 4458, 766, 893, 2303, 3813, 1811, 3097, 1391, 5416, 581, 5697, 3897, 3048, 6062, 439, 5392, 5179, 4808, 3329, 5961, 6289, 5607, 320, 2331, 5437, 178, 6212, 3607, 5382, 3356, 534, 455, 3039, 5533, 6144, 6005, 2498, 3523, 4403, 1837, 4081, 4349, 6072, 5432, 992, 3395, 3457, 699, 5377, 3668, 5201, 2420, 2375, 2675, 5977, 2981, 2717, 1815, 5931, 5314, 1158, 2004, 4597, 3108, 2827, 1602, 2519, 4590, 4765, 5672, 1538, 536, 743, 4272, 1186, 6096, 4915, 2600, 6187, 5162, 6222]
C4A	3593.0	[634, 6104, 6353, 1105, 397, 1571, 4483, 1876, 5729, 2164, 847, 6224, 4391, 5223, 1174, 762, 5872, 4523, 2922, 1693, 2172, 2277, 2633, 4483, 479, 5525, 258, 2347, 1320, 4177, 1201, 6128, 3393, 606, 2844, 1589, 2739, 5017, 5160, 687, 5755, 6047, 555, 2731, 3809, 2263, 256, 1288, 6257, 3018, 6245, 1024, 5185, 1588, 5586, 5613, 3667, 5988, 361, 968, 2852, 2648, 4574, 4167, 2498, 4187, 1057, 4016, 5021, 1293, 5998, 4385, 3088, 4517, 3302, 5040, 5913, 131, 4669, 4609, 5938, 2398, 6179, 768, 1917, 4877, 6202, 4320, 5109, 5884, 1262, 1455, 6216, 3519, 5682, 1761, 5588, 4989, 6449, 4624]
CDH17	3629.0	[467, 5626, 4685, 3169, 3952, 452, 2942, 3906, 3372, 6068, 3587, 1291, 4098, 2834, 4899, 3628, 996, 4438, 1831, 6249, 5689, 5797, 6022, 702, 6441, 3720, 2016, 6171, 404, 6023, 1859, 2532, 3743, 360, 4155, 4009, 2151, 4221, 938, 543, 5997, 6367, 6426, 1525, 4011, 6423, 2205, 6243, 1372, 5874, 536, 2317, 1710, 5040, 2135, 4538, 6068, 5182, 5802, 6413, 3392, 293, 3445, 1230, 5267, 6238, 4721, 1839, 5846, 4956, 6131, 663, 6010, 3322, 6378, 389, 3630, 3123, 1476, 3749, 1022, 313, 5712, 1989, 432, 1694, 5338, 878, 4934, 6282, 3368, 873, 1768, 502, 3555, 3198, 864, 5049, 5500, 3754]
PRAME	3708.0	[572, 1367, 456, 1020, 1511, 3572, 6113, 4522, 3046, 3779, 2720, 5422, 3979, 5096, 5898, 3081, 5681, 1849, 1573, 4759, 329, 5450, 5452, 2720, 6011, 2969, 3516, 5816, 5783, 3008, 2115, 4697, 5977, 4193, 2906, 5716, 2128, 2577, 4982, 1266, 3851, 4732, 2416, 857, 5010, 3433, 3411, 244, 5582, 4311, 4094, 2499, 575, 4690, 3375, 158, 1259, 3695, 3574, 4389, 1279, 3975, 3899, 5286, 3940, 907, 1223, 5560, 4562, 2469, 321, 5778, 4462, 4999, 2627, 720, 4180, 5522, 3160, 5136, 3621, 1730, 3470, 4033, 5446, 1442, 4495, 4863, 4336, 3721, 4669, 3480, 944, 1228, 4531, 841, 3981, 4514, 3931, 2377]
PSG6	3718.0	[3856, 2022, 677, 3399, 4578, 1530, 6129, 138, 6121, 323, 6390, 2712, 6185, 465, 5803, 4648, 2700, 3715, 6071, 4628, 2252, 102, 4682, 6095, 6039, 1942, 3071, 5083, 6434, 2790, 1670, 6151, 3893, 2679, 6277, 4452, 245, 4783, 4781, 3721, 4369, 6431, 6078, 2773, 523, 6101, 2007, 4430, 3615, 3318, 5806, 74, 4297, 1973, 5667, 3793, 345, 6138, 6233, 4960, 423, 3779, 4303, 3264, 4411, 4753, 34, 4339, 4282, 1243, 5150, 1810, 390, 393, 152, 760, 1388, 6118, 557, 4775, 5052, 1495, 5198, 1414, 1785, 3555, 3760, 403, 1004, 5309, 4822, 1786, 1118, 3588, 299, 2014, 5163, 6403, 2899, 1351]
KRT19	3766.0	[1184, 3801, 2474, 3755, 4270, 4803, 2596, 3783, 4032, 4148, 2953, 5268, 1527, 3977, 3916, 2779, 3384, 3981, 4611, 4060, 2398, 3940, 5944, 5615, 4165, 5377, 1801, 4201, 4323, 4527, 4787, 4776, 3943, 3315, 3131, 3238, 5560, 3607, 1516, 4089, 1878, 3685, 4537, 2977, 1362, 1437, 4489, 2438, 2769, 2689, 2681, 3284, 915, 3011, 2784, 5093, 1584, 3713, 2327, 4479, 2291, 4919, 4681, 4720, 2026, 4479, 3087, 3856, 2044, 4790, 4038, 4768, 4569, 4094, 4517, 1801, 1329, 4057, 3777, 4012, 2685, 5463, 4651, 2560, 2207, 4030, 2804, 2966, 3485, 4584, 2105, 2074, 1724, 3652, 3785, 2294, 2292, 4018, 1703, 4506]
NTF3	3830.5	[5652, 3441, 1157, 5870, 1117, 5199, 2477, 3740, 3195, 325, 6036, 5769, 5300, 4732, 3798, 746, 5688, 1465, 4436, 5923, 2273, 1226, 5337, 2843, 3376, 1019, 6152, 5087, 1776, 1275, 1010, 4616, 6229, 1776, 155, 1414, 2001, 4316, 1347, 3635, 6306, 2881, 2890, 4653, 780, 4619, 4254, 6323, 2639, 451, 6120, 2042, 5147, 5811, 4417, 1016, 6318, 3749, 5645, 4188, 3075, 3863, 6020, 6068, 1421, 5161, 2489, 5147, 5077, 2688, 1430, 4885, 5039, 4374, 3922, 2992, 6127, 1704, 4685, 6148, 727, 2074, 2814, 928, 868, 615, 5363, 303, 5879, 6038, 4188, 1611, 4293, 6057, 4226, 6297, 750, 763, 1449, 4542]
SFRP5	4002.5	[5126, 4760, 6211, 4263, 6094, 2348, 5772, 1776, 3424, 6310, 3091, 490, 1276, 4191, 404, 6338, 2769, 1628, 590, 5316, 4484, 5420, 4547, 3813, 5046, 1308, 4299, 4743, 3694, 5704, 137, 5583, 6185, 1756, 2227, 1256, 5407, 2917, 4108, 5151, 5086, 3329, 401, 6053, 5513, 5597, 3364, 2981, 1480, 5234, 122, 6074, 616, 2544, 1273, 855, 5961, 3613, 4254, 810, 4948, 4055, 2748, 1529, 5292, 2279, 737, 5292, 177, 4981, 6340, 2554, 5246, 5971, 5697, 903, 1186, 5808, 1573, 1512, 5951, 4688, 4588, 3950, 6263, 1243, 5129, 6450, 2747, 4207, 1803, 6368, 451, 5701, 4127, 2616, 3849, 3251, 3607, 2945]
MAP4K1	4021.0	[2295, 3577, 752, 5430, 652, 4522, 3790, 2054, 1177, 988, 4745, 5044, 5724, 3555, 5131, 1481, 3234, 1268, 5243, 3581, 5622, 2448, 6038, 3965, 4313, 3617, 3648, 857, 5790, 1674, 4842, 373, 1974, 5322, 1265, 4599, 4340, 3392, 2844, 2431, 3799, 2967, 2849, 3468, 1597, 927, 5349, 5143, 5352, 3963, 5093, 6136, 3578, 5592, 5619, 4533, 1964, 6362, 4762, 6130, 5113, 1568, 1789, 4157, 5357, 5939, 5176, 5137, 6365, 4657, 5037, 3044, 5376, 4077, 5138, 5425, 4112, 2476, 1909, 6040, 3341, 4825, 3718, 2252, 5539, 3535, 2873, 4615, 2356, 4915, 1821, 3219, 1877, 4437, 5469, 2923, 3576, 5379, 4566, 6121]
RFPL3	4028.5	[18, 5615, 5904, 555, 9, 119, 229, 6475, 135, 146, 452, 4065, 2617, 1543, 8, 6357, 4713, 4680, 4350, 4265, 6446, 6304, 5805, 6292, 6205, 6353, 6473, 1013, 5872, 2876, 6278, 3225, 236, 3792, 6345, 5928, 57, 37, 6457, 6475, 58, 6286, 1381, 6373, 6205, 6432, 1741, 5723, 374, 6423, 6381, 527, 4377, 6237, 849, 198, 639, 85, 5472, 44, 6325, 1855, 188, 6353, 2745, 1077, 45, 6428, 6433, 6359, 446, 3992, 6353, 540, 65, 4324, 1950, 6388, 6364, 3009, 73, 608, 17, 6480, 162, 3005, 2287, 428, 6395, 17, 5279, 205, 6485, 6347, 6489, 6478, 6470, 1150, 10, 6461]
MYO5A	4041.5	[3003, 1738, 5106, 2843, 6069, 610, 5734, 5320, 5137, 4658, 4144, 5295, 6012, 891, 4628, 1923, 5081, 5905, 4152, 4961, 4545, 5457, 269, 2301, 4378, 4772, 4274, 2464, 2617, 4573, 5248, 224, 4323, 5486, 2457, 5122, 4149, 3648, 3327, 1233, 6023, 680, 5434, 3956, 1466, 3261, 3663, 5299, 2026, 4158, 309, 5886, 3119, 504, 4980, 6073, 2352, 2246, 4298, 5815, 285, 1873, 3183, 798, 6241, 5835, 546, 2537, 1734, 4291, 4481, 2019, 5660, 6077, 4407, 1995, 5839, 1438, 1160, 5234, 4127, 877, 5995, 4167, 988, 2324, 2014, 572, 341, 5625, 379, 5850, 5714, 1632, 2124, 5465, 3612, 329, 2035, 678]
SIX1	4073.0	[817, 4981, 6102, 4264, 2433, 5741, 2309, 5198, 3607, 4149, 5465, 4290, 2145, 4996, 5411, 5318, 1146, 4192, 6191, 3361, 5757, 3566, 5452, 1838, 3401, 448, 4060, 6133, 5756, 1342, 2104, 1245, 929, 5186, 2679, 1013, 1127, 5477, 753, 1117, 4309, 2727, 3022, 4373, 4483, 1387, 5184, 634, 5956, 4488, 4515, 3872, 1978, 5322, 2660, 1656, 1294, 5970, 5724, 4409, 3359, 4187, 831, 5683, 5252, 5052, 2798, 4270, 2006, 1935, 4985, 6311, 4531, 901, 2366, 5840, 1700, 5746, 3128, 5023, 3118, 5112, 615, 509, 2124, 734, 2290, 5504, 6115, 6067, 6294, 3851, 4706, 3878, 5724, 4831, 3739, 4086, 3890, 674]
PIP	4086.5	[4361, 269, 5451, 5435, 1071, 5462, 1569, 5500, 3123, 3738, 2041, 326, 2743, 4767, 748, 1498, 3980, 4664, 3419, 5597, 4672, 3922, 2438, 4578, 938, 1547, 251, 4739, 4692, 5224, 4493, 2708, 1294, 5743, 4704, 5151, 1948, 6159, 5712, 4960, 2101, 5956, 713, 389, 3176, 2579, 5693, 3145, 6202, 3803, 5178, 4935, 2412, 2183, 5028, 81, 5852, 5843, 4933, 919, 2831, 6182, 6300, 3848, 6233, 4426, 671, 1293, 5281, 3728, 2881, 5141, 1194, 780, 5797, 4193, 4812, 1693, 6025, 681, 2790, 5316, 6076, 5845, 4433, 644, 5997, 3254, 2869, 6101, 4456, 3717, 897, 6418, 4388, 1236, 1858, 5165, 892, 4443]
ATOH1	4096.5	[6070, 4833, 444, 6325, 5780, 699, 781, 4456, 5974, 3543, 567, 6170, 1837, 4534, 2416, 296, 6005, 881, 2290, 5944, 211, 6065, 5562, 4265, 5029, 953, 4220, 746, 73, 671, 1792, 4793, 6468, 6117, 6098, 6063, 3078, 572, 84, 5037, 239, 6346, 5582, 4159, 3322, 6270, 5419, 314, 4846, 4734, 4848, 6358, 4312, 6241, 5827, 5263, 5089, 4352, 1512, 3723, 5265, 5273, 5588, 121, 412, 2789, 1105, 3321, 6027, 4592, 1206, 559, 2566, 323, 6340, 4128, 4064, 5761, 833, 2816, 5536, 238, 2909, 5750, 5543, 3472, 258, 3079, 4065, 5528, 6430, 3623, 2424, 1483, 233, 513, 1773, 4817, 444, 1778]
SVIL	4263.0	[5466, 345, 1910, 2091, 4488, 2697, 3571, 3835, 655, 2421, 6236, 5104, 5223, 3891, 3257, 4288, 2716, 3035, 4207, 6205, 3783, 4674, 6098, 4271, 4752, 3629, 1253, 5772, 3736, 4818, 559, 4418, 4613, 6152, 3636, 4492, 5204, 1985, 4776, 5200, 2189, 4596, 5425, 4444, 4800, 5261, 3161, 1686, 3833, 5684, 2644, 1870, 5198, 6285, 3577, 2781, 5046, 5950, 4255, 4679, 2675, 5909, 3024, 3234, 5444, 4500, 3203, 3216, 5357, 5421, 4368, 3528, 4881, 2635, 161, 552, 2036, 2273, 2617, 2589, 5229, 5789, 4862, 4392, 3209, 4174, 5137, 5956, 2988, 3175, 4962, 3046, 4054, 2775, 1420, 5095, 5165, 4796, 4625, 6236]
MC1R	4272.5	[4117, 4679, 5757, 1447, 6388, 574, 2410, 453, 6347, 4772, 6220, 5612, 2533, 6266, 5545, 194, 1099, 282, 2704, 5594, 950, 6109, 5791, 5010, 6363, 3243, 4205, 64, 1782, 6299, 299, 5717, 475, 6041, 2256, 5540, 6316, 1436, 6174, 2346, 4432, 99, 4002, 6378, 1412, 2238, 4172, 2107, 6393, 2415, 2581, 3124, 753, 5923, 6087, 6065, 390, 5802, 2409, 5670, 3138, 89, 2666, 6265, 5914, 2846, 4805, 2955, 6195, 6141, 1693, 3167, 218, 1931, 5560, 4358, 2357, 6022, 4340, 4457, 4166, 5672, 1349, 5690, 6421, 3297, 6148, 400, 5886, 2333, 5467, 5275, 5970, 6192, 2915, 6245, 1672, 504, 4600, 5974]
SHBG	4288.0	[2893, 6087, 42, 1617, 6323, 2892, 5036, 2383, 6228, 420, 5340, 5985, 5151, 4565, 5844, 3323, 6351, 600, 1734, 6432, 6298, 6371, 927, 174, 5399, 2244, 2988, 5558, 1199, 980, 5789, 2918, 3699, 3201, 5457, 1195, 604, 3525, 3298, 6345, 5726, 3042, 1185, 4999, 4588, 277, 153, 5181, 5968, 4572, 684, 5995, 6059, 2575, 3615, 2641, 5136, 437, 5097, 4011, 4590, 1176, 6114, 1988, 3056, 5362, 2583, 6028, 6331, 5907, 5947, 3268, 774, 5638, 147, 5674, 6035, 6141, 2978, 6375, 5934, 2611, 5752, 6111, 913, 4767, 3761, 3443, 5791, 6409, 2481, 5713, 281, 3150, 250, 5468, 643, 523, 5280, 5520]
OR10H2	4292.5	[6165, 6396, 6152, 5621, 964, 6479, 2342, 214, 2611, 540, 5692, 1631, 6456, 6185, 4290, 78, 72, 2802, 2506, 3086, 5955, 995, 1006, 5630, 6289, 580, 624, 229, 5093, 6450, 839, 6385, 140, 6445, 6388, 6074, 6216, 312, 6307, 1227, 3501, 4389, 2170, 6456, 6011, 4117, 6424, 5991, 5384, 102, 6403, 1988, 5145, 3021, 3677, 6464, 351, 4626, 28, 311, 828, 6453, 367, 5442, 6387, 543, 6025, 6031, 6466, 550, 515, 4776, 1554, 6459, 6011, 4316, 5117, 4741, 5355, 4295, 4187, 3499, 1172, 6120, 20, 6281, 1000, 426, 5810, 6388, 6316, 641, 6335, 5774, 901, 1162, 1034, 992, 53, 411]
ZNF124	4322.0	[128, 137, 169, 1796, 6086, 6371, 5804, 626, 4871, 6350, 4501, 1748, 2963, 2166, 2746, 5643, 5900, 781, 5937, 4138, 5612, 2194, 2131, 5486, 2629, 2040, 5926, 171, 1767, 3508, 441, 5633, 1137, 6277, 1137, 429, 6082, 3126, 5535, 5507, 59, 5090, 6178, 5530, 5924, 5780, 6417, 652, 3670, 505, 5484, 5214, 3846, 6368, 6437, 6162, 1319, 284, 5677, 4581, 342, 303, 3663, 3953, 4000, 3232, 6355, 524, 4473, 4073, 705, 5672, 5558, 5110, 6125, 6332, 6285, 6174, 6055, 3672, 680, 4171, 3875, 2001, 2411, 2183, 5119, 6431, 6409, 5000, 5642, 6440, 5906, 6168, 5671, 586, 270, 5899, 2338, 867]
BCL7B	4322.5	[5765, 4477, 3782, 6098, 5810, 1532, 2937, 5245, 6147, 205, 5887, 182, 123, 3493, 4996, 326, 4818, 4985, 747, 5857, 1496, 5875, 96, 5843, 1158, 1922, 1944, 3233, 3559, 3322, 2660, 3714, 5518, 5267, 760, 5580, 6338, 4904, 6325, 5428, 2423, 959, 4475, 6232, 4964, 4605, 5332, 419, 3648, 5281, 4332, 443, 5754, 3411, 2058, 880, 5648, 6072, 4814, 4313, 3248, 5527, 2938, 3215, 6251, 3298, 573, 2123, 1410, 5666, 909, 1105, 5580, 3476, 746, 6362, 3445, 1167, 6000, 1295, 5585, 6026, 6162, 4384, 5477, 4753, 1263, 5254, 5842, 1083, 4372, 5869, 3890, 5606, 5275, 186, 3118, 1748, 535, 6247]
SFRP4	4333.5	[5040, 4714, 5096, 6211, 5346, 1133, 4443, 3735, 3838, 5635, 4964, 5877, 3436, 3786, 5030, 5888, 3713, 2958, 4117, 4384, 2753, 2045, 4530, 3754, 5601, 3702, 5980, 6083, 3575, 1125, 1277, 674, 5435, 2115, 5679, 4955, 6066, 4616, 1383, 2542, 4536, 5189, 5973, 5092, 1626, 4175, 5844, 4011, 3243, 5934, 1242, 5226, 1854, 3026, 5071, 4357, 4015, 3790, 2504, 4423, 2128, 2430, 1528, 5486, 6052, 2734, 4310, 6071, 5745, 3068, 1034, 4546, 4141, 3996, 2845, 5559, 4248, 5652, 5372, 5237, 4698, 5315, 5039, 3696, 1314, 4645, 646, 2956, 4177, 4901, 2114, 1810, 4839, 6138, 4034, 3417, 5883, 4875, 5106, 3955]
KCNIP1	4667.5	[1269, 6237, 529, 5956, 6286, 6353, 6199, 4277, 6363, 1588, 6363, 1095, 206, 3773, 3460, 6127, 4824, 2639, 5712, 6164, 1475, 496, 5073, 3598, 6028, 6054, 4944, 551, 6430, 6245, 5698, 3168, 5823, 527, 5087, 5820, 728, 6075, 6297, 5851, 110, 3943, 6396, 796, 450, 637, 380, 1554, 4761, 6298, 981, 2702, 4026, 4622, 6196, 2489, 1260, 5621, 2042, 2545, 1347, 463, 4085, 120, 261, 5403, 6215, 5015, 4456, 387, 698, 6286, 5366, 2471, 4118, 1113, 5365, 3106, 4195, 587, 6300, 767, 6154, 5290, 5410, 1028, 6213, 6416, 265, 4923, 4713, 5115, 6342, 5691, 6058, 5590, 5704, 395, 1856, 6051]
EVI5	4673.0	[250, 3095, 5046, 4360, 5571, 5712, 208, 5115, 5502, 2501, 5137, 6008, 6273, 2930, 244, 4782, 6422, 6403, 260, 5509, 2254, 6128, 5357, 4609, 5103, 5958, 2925, 185, 5848, 6406, 6256, 669, 6185, 6215, 4395, 679, 6335, 6363, 4839, 4754, 607, 1795, 1900, 6244, 4285, 1288, 5460, 5697, 5944, 3247, 2336, 3473, 2621, 5831, 3464, 4526, 1964, 5824, 1005, 1141, 1280, 5894, 6023, 840, 2369, 1184, 5828, 1381, 5023, 5691, 1886, 5586, 6072, 198, 2106, 5261, 2539, 1346, 344, 6331, 5738, 1648, 938, 232, 6344, 3408, 6305, 2406, 5963, 4039, 1349, 4770, 6399, 4737, 532, 2893, 5129, 2092, 5986, 5333]
KCNMB3	4690.5	[5643, 6046, 2612, 4948, 4083, 1020, 4565, 4714, 6240, 1626, 1918, 6008, 6434, 1937, 3743, 6305, 3856, 5889, 5975, 2291, 5790, 6378, 3332, 4584, 415, 5528, 1560, 5144, 2151, 6166, 584, 5440, 6322, 6277, 6191, 5214, 1301, 239, 528, 1515, 5861, 266, 5385, 54, 6336, 6225, 732, 178, 5530, 5289, 6383, 395, 4477, 4120, 1153, 5309, 575, 604, 198, 5955, 6123, 6243, 6404, 6343, 3323, 3282, 5036, 4845, 6452, 249, 4967, 6411, 4393, 6357, 330, 5106, 6411, 3964, 2757, 2255, 2482, 4280, 5616, 540, 6084, 1697, 5982, 4818, 1664, 6362, 1891, 991, 4235, 6298, 4667, 887, 5968, 6089, 887, 5369]
LRMP	4694.5	[5170, 6213, 6091, 6044, 2963, 1479, 2805, 1608, 3444, 4647, 2146, 5016, 5604, 3648, 6050, 3188, 3132, 5846, 5287, 6176, 2759, 4773, 5057, 2105, 4225, 6040, 953, 3022, 1995, 4714, 5259, 4013, 2500, 5264, 3384, 5698, 4246, 4702, 4007, 3370, 757, 5446, 5042, 6175, 4883, 4584, 5656, 3003, 3745, 5585, 2972, 2964, 5558, 5044, 5387, 5465, 5684, 5983, 1941, 5311, 2501, 3938, 5632, 4828, 3846, 2118, 3681, 5429, 4351, 3526, 3136, 6087, 4637, 4687, 5512, 5895, 2175, 6033, 3576, 5416, 4087, 5270, 5555, 2990, 5770, 6053, 5270, 4496, 5763, 2033, 4624, 5288, 1884, 6064, 4018, 5314, 3099, 6049, 4132, 6071]
OR10H1	4821.0	[6344, 5358, 6378, 5661, 787, 4934, 4338, 2816, 53, 6295, 6400, 199, 4720, 4922, 1150, 344, 1572, 185, 2074, 6439, 6285, 6468, 5353, 4519, 66, 6110, 78, 2650, 827, 5018, 1949, 436, 6394, 6303, 113, 51, 6454, 6416, 4518, 6394, 153, 507, 1193, 71, 6459, 6357, 240, 6336, 258, 1510, 6106, 202, 5943, 153, 446, 1136, 6414, 6443, 6352, 6422, 299, 1931, 6430, 6180, 5723, 5169, 5486, 245, 6097, 6425, 6032, 3563, 6410, 6217, 6301, 568, 6464, 191, 211, 5991, 351, 5406, 6363, 6182, 6434, 6404, 92, 97, 6268, 353, 28, 1803, 59, 782, 814, 6183, 6444, 6385, 98, 2927]
DAZ4	4964.5	[11, 6484, 6492, 20, 16, 6, 23, 6390, 712, 6496, 6450, 12, 240, 6458, 6422, 6484, 6484, 2158, 6482, 6458, 6459, 2114, 6453, 6474, 5870, 6485, 6491, 6455, 413, 1987, 6461, 1702, 1036, 6489, 4490, 11, 33, 6474, 6487, 6315, 6440, 114, 80, 5273, 6477, 6237, 5369, 6485, 1276, 6403, 6103, 6454, 16, 34, 11, 9, 4378, 6447, 20, 6472, 6349, 926, 6426, 6464, 4299, 28, 29, 6482, 14, 6453, 6491, 17, 29, 60, 11, 4229, 169, 6493, 6479, 562, 6480, 695, 6440, 415, 6155, 120, 6413, 6481, 9, 1083, 6461, 6441, 6479, 4656, 7, 15, 23, 247, 45, 21]
